profileID,respID,qID,altID,obsID,price,weight,poweroutput,capacity,technology,capacity_model,image
20,574,4,1,4588,50,70,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
237,574,4,2,4588,25,230,55,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
290,574,4,3,4588,30,70,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
103,574,5,1,4589,40,110,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
188,574,5,2,4589,50,180,80,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
362,574,5,3,4589,30,180,55,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
125,574,6,1,4590,25,230,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
255,574,6,2,4590,40,230,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
302,574,6,3,4590,30,230,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
5,574,7,1,4591,25,110,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
167,574,7,2,4591,40,110,55,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
359,574,7,3,4591,40,110,55,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
51,574,8,1,4592,40,70,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
239,574,8,2,4592,40,230,55,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
309,574,8,3,4592,25,110,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
112,575,1,1,4593,50,230,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
203,575,1,2,4593,40,180,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
347,575,1,3,4593,40,180,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
117,575,2,1,4594,25,110,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
201,575,2,2,4594,25,180,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
349,575,2,3,4594,25,230,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
63,575,3,1,4595,40,230,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
148,575,3,2,4595,50,70,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
268,575,3,3,4595,50,180,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
34,575,4,1,4596,30,70,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
198,575,4,2,4596,30,110,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
312,575,4,3,4596,50,110,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
41,575,5,1,4597,25,180,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
141,575,5,2,4597,25,230,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
329,575,5,3,4597,25,180,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
34,575,6,1,4598,30,70,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
242,575,6,2,4598,30,70,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
378,575,6,3,4598,30,180,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
126,575,7,1,4599,30,230,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
237,575,7,2,4599,25,230,55,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
380,575,7,3,4599,50,180,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
1,575,8,1,4600,25,70,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
141,575,8,2,4600,25,230,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
370,575,8,3,4600,30,70,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
32,576,1,1,4601,50,230,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
220,576,1,2,4601,50,180,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
266,576,1,3,4601,30,180,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
97,576,2,1,4602,25,70,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
228,576,2,2,4602,50,70,55,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
343,576,2,3,4602,40,110,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
59,576,3,1,4603,40,180,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
150,576,3,2,4603,30,110,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
344,576,3,3,4603,50,110,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
52,576,4,1,4604,50,70,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
173,576,4,2,4604,25,230,55,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
293,576,4,3,4604,25,110,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
104,576,5,1,4605,50,110,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
256,576,5,2,4605,50,230,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
273,576,5,3,4605,25,70,50,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
114,576,6,1,4606,30,70,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
153,576,6,2,4606,25,180,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
328,576,6,3,4606,50,110,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
111,576,7,1,4607,40,230,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
214,576,7,2,4607,30,110,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
268,576,7,3,4607,50,180,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
3,576,8,1,4608,40,70,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
158,576,8,2,4608,30,230,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
372,576,8,3,4608,50,70,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
113,577,1,1,4609,25,70,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
246,577,1,2,4609,30,110,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
296,577,1,3,4609,50,110,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
46,577,2,1,4610,30,230,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
209,577,2,2,4610,25,70,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
326,577,2,3,4610,30,110,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
4,577,3,1,4611,50,70,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
233,577,3,2,4611,25,180,55,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
338,577,3,3,4611,30,70,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
2,577,4,1,4612,30,70,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
188,577,4,2,4612,50,180,80,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
374,577,4,3,4612,30,110,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
31,577,5,1,4613,40,230,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
158,577,5,2,4613,30,230,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
344,577,5,3,4613,50,110,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
25,577,6,1,4614,25,180,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
196,577,6,2,4614,50,70,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
331,577,6,3,4614,40,180,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
80,577,7,1,4615,50,230,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
164,577,7,2,4615,50,70,55,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
310,577,7,3,4615,30,110,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
107,577,8,1,4616,40,180,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
140,577,8,2,4616,50,180,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
268,577,8,3,4616,50,180,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
86,578,1,1,4617,30,110,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
207,578,1,2,4617,40,230,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
269,578,1,3,4617,25,230,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
60,578,2,1,4618,50,180,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
153,578,2,2,4618,25,180,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
371,578,2,3,4618,40,70,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
109,578,3,1,4619,25,230,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
171,578,3,2,4619,40,180,55,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
350,578,3,3,4619,30,230,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
69,578,4,1,4620,25,110,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
246,578,4,2,4620,30,110,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
326,578,4,3,4620,30,110,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
97,578,5,1,4621,25,70,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
177,578,5,2,4621,25,70,80,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
378,578,5,3,4621,30,180,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
76,578,6,1,4622,50,180,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
144,578,6,2,4622,50,230,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
383,578,6,3,4622,40,230,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
58,578,7,1,4623,30,180,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
241,578,7,2,4623,25,70,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
291,578,7,3,4623,40,70,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
59,578,8,1,4624,40,180,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
205,578,8,2,4624,25,230,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
384,578,8,3,4624,50,230,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
21,579,1,1,4625,25,110,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
224,579,1,2,4625,50,230,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
302,579,1,3,4625,30,230,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
40,579,2,1,4626,50,110,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
234,579,2,2,4626,30,180,55,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
381,579,2,3,4626,25,230,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
81,579,3,1,4627,25,70,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
143,579,3,2,4627,40,230,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
339,579,3,3,4627,40,70,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
22,579,4,1,4628,30,110,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
137,579,4,2,4628,25,180,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
311,579,4,3,4628,40,110,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
57,579,5,1,4629,25,180,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
189,579,5,2,4629,25,230,80,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
325,579,5,3,4629,25,110,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
22,579,6,1,4630,30,110,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
132,579,6,2,4630,50,70,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
277,579,6,3,4630,25,110,50,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
81,579,7,1,4631,25,70,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
215,579,7,2,4631,40,110,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
309,579,7,3,4631,25,110,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
101,579,8,1,4632,25,110,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
212,579,8,2,4632,50,70,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
297,579,8,3,4632,25,180,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
36,580,1,1,4633,50,70,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
248,580,1,2,4633,50,110,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
300,580,1,3,4633,50,180,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
122,580,2,1,4634,30,180,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
181,580,2,2,4634,25,110,80,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
258,580,2,3,4634,30,70,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
48,580,3,1,4635,50,230,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
132,580,3,2,4635,50,70,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
319,580,3,3,4635,40,230,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
27,580,4,1,4636,40,180,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
243,580,4,2,4636,40,70,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
267,580,4,3,4636,40,180,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
28,580,5,1,4637,50,180,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
173,580,5,2,4637,25,230,55,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
307,580,5,3,4637,40,70,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
41,580,6,1,4638,25,180,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
206,580,6,2,4638,30,230,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
270,580,6,3,4638,30,230,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
47,580,7,1,4639,40,230,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
206,580,7,2,4639,30,230,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
347,580,7,3,4639,40,180,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
111,580,8,1,4640,40,230,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
237,580,8,2,4640,25,230,55,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
298,580,8,3,4640,30,180,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
69,581,1,1,4641,25,110,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
159,581,1,2,4641,40,230,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
372,581,1,3,4641,50,70,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
20,581,2,1,4642,50,70,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
236,581,2,2,4642,50,180,55,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
280,581,2,3,4642,50,110,50,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
50,581,3,1,4643,30,70,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
142,581,3,2,4643,30,230,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
358,581,3,3,4643,30,110,55,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
65,581,4,1,4644,25,70,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
156,581,4,2,4644,50,180,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
285,581,4,3,4644,25,230,50,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
38,581,5,1,4645,30,110,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
194,581,5,2,4645,30,70,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
348,581,5,3,4645,50,180,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
90,581,6,1,4646,30,180,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
217,581,6,2,4646,25,180,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
374,581,6,3,4646,30,110,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
2,581,7,1,4647,30,70,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
162,581,7,2,4647,30,70,55,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
304,581,7,3,4647,50,230,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
81,581,8,1,4648,25,70,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
213,581,8,2,4648,25,110,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
327,581,8,3,4648,40,110,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
116,582,1,1,4649,50,70,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
159,582,1,2,4649,40,230,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
264,582,1,3,4649,50,110,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
97,582,2,1,4650,25,70,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
248,582,2,2,4650,50,110,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
382,582,2,3,4650,30,230,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
81,582,3,1,4651,25,70,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
229,582,3,2,4651,25,110,55,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
320,582,3,3,4651,50,230,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
127,582,4,1,4652,40,230,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
197,582,4,2,4652,25,110,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
358,582,4,3,4652,30,110,55,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
83,582,5,1,4653,40,70,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
178,582,5,2,4653,30,70,80,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
328,582,5,3,4653,50,110,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
104,582,6,1,4654,50,110,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
214,582,6,2,4654,30,110,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
323,582,6,3,4654,40,70,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
43,582,7,1,4655,40,180,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
246,582,7,2,4655,30,110,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
289,582,7,3,4655,25,70,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
90,582,8,1,4656,30,180,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
